Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1,417011.5,2256268.5,417011.5
2,581924.5,2043499.0,417011.5
3,466236.0,1765619.0,417011.5
4,602615.5,1926132.5,417011.5
5,641426.0,2200964.0,417011.5
6,479437.5,1812621.0,417011.5
7,537864.5,2457031.5,417011.5
8,478460.5,2222134.0,417011.5
9,569271.0,2194145.0,417011.5
10,303469.5,2211356.5,303469.5
11,375757.0,2355747.0,303469.5
12,302357.5,2085696.0,302357.5
13,649741.5,2119613.0,302357.5
14,399039.0,2257304.0,302357.5
15,555990.5,1896089.5,302357.5
16,531462.5,2104917.5,302357.5
17,619157.5,2154074.5,302357.5
18,617574.5,1784904.0,302357.5
19,616830.0,2281117.0,302357.5
20,584585.0,1993255.5,302357.5
21,580348.5,1956410.0,302357.5
22,627369.0,1762919.5,302357.5
23,395500.5,2037270.0,302357.5
24,413764.5,2446089.5,302357.5
25,412876.5,2029225.5,302357.5
26,636834.5,2118451.0,302357.5
27,476528.5,2035734.0,302357.5
28,470740.5,2054775.0,302357.5
29,545908.0,2375290.0,302357.5
30,409218.5,2112859.0,302357.5
31,554831.0,1906722.0,302357.5
32,537904.5,2239988.0,302357.5
33,403813.5,2011057.0,302357.5
34,569176.0,1993641.0,302357.5
35,550158.0,1983045.5,302357.5
36,596379.0,2206345.0,302357.5
37,492780.0,1843470.0,302357.5
38,517087.5,2343930.0,302357.5
39,519563.0,2313480.5,302357.5
40,765667.5,1758291.0,302357.5
41,692808.0,2113299.5,302357.5
42,576914.5,1839388.5,302357.5
43,556015.0,2446963.0,302357.5
44,364909.0,2154003.0,302357.5
45,394025.0,1987851.0,302357.5
46,618269.5,2274593.0,302357.5
47,404129.0,1943609.5,302357.5
48,724988.5,2269057.5,302357.5
49,450219.0,2030983.5,302357.5
50,501097.0,2189721.5,302357.5
51,480803.5,2117232.0,302357.5
52,510362.5,1905595.0,302357.5
53,625794.5,1897564.5,302357.5
54,528094.5,2337488.0,302357.5
55,513024.5,2133376.5,302357.5
56,636294.5,2156913.5,302357.5
57,534913.0,2080876.0,302357.5
58,420987.5,2548354.5,302357.5
59,585433.5,2151113.0,302357.5
60,503331.0,1927600.5,302357.5
61,563544.5,2145978.5,302357.5
62,623785.0,1936000.5,302357.5
63,586392.5,1957041.0,302357.5
64,591311.5,2311682.5,302357.5
65,589701.0,2029577.5,302357.5
66,395629.5,1975151.0,302357.5
67,423147.5,1921924.0,302357.5
68,495664.0,2073300.5,302357.5
69,633061.0,2132368.0,302357.5
70,625211.0,1922457.0,302357.5
71,577859.0,1750582.0,302357.5
72,480250.5,2054676.0,302357.5
73,550604.5,2516280.5,302357.5
74,588338.0,2086988.5,302357.5
75,584861.5,2234636.0,302357.5
76,533334.5,2413462.5,302357.5
77,537818.0,1919466.0,302357.5
78,550760.5,2170843.0,302357.5
79,384133.0,2452832.0,302357.5
80,441685.0,1905582.0,302357.5
81,643254.5,2372276.0,302357.5
82,516073.5,2131092.0,302357.5
83,365551.5,2473759.0,302357.5
84,589909.0,1984675.5,302357.5
85,510786.0,1961120.0,302357.5
86,457310.5,2175195.0,302357.5
87,496491.0,2072098.0,302357.5
88,519189.0,1897850.5,302357.5
89,589883.0,2192682.5,302357.5
90,640953.0,2227246.5,302357.5
91,620686.5,2115890.5,302357.5
92,542152.0,2206067.0,302357.5
93,679111.5,1999920.0,302357.5
94,439120.0,2248886.5,302357.5
95,582492.0,2027655.0,302357.5
96,596097.5,1954254.5,302357.5
97,438012.0,2334732.0,302357.5
98,538777.5,2064934.5,302357.5
99,563705.0,2013039.0,302357.5
100,639954.5,2144653.0,302357.5
101,405519.5,2069888.5,302357.5
102,490867.5,2600623.0,302357.5
103,671270.0,1847633.5,302357.5
104,580458.0,1950625.0,302357.5
105,632613.0,2102517.0,302357.5
106,510001.5,1967378.0,302357.5
107,577959.5,1993644.0,302357.5
108,587232.5,2199052.5,302357.5
109,633584.0,2125056.0,302357.5
110,445828.5,2117436.5,302357.5
111,479298.5,2276829.5,302357.5
112,690868.5,2128629.5,302357.5
113,617691.5,2482903.0,302357.5
114,606742.5,2198488.5,302357.5
115,544172.0,2104960.0,302357.5
116,614789.0,2139214.0,302357.5
117,714172.0,2120195.0,302357.5
118,579167.5,2173049.5,302357.5
119,584807.5,2065419.0,302357.5
120,546202.5,2093623.0,302357.5
121,401141.0,1937240.0,302357.5
122,569548.5,2275008.5,302357.5
123,592433.0,1949162.0,302357.5
124,614128.5,1873106.5,302357.5
125,637343.0,2768476.5,302357.5
126,721938.0,2200003.5,302357.5
127,438255.5,2296806.5,302357.5
128,575126.5,1945319.0,302357.5
129,508252.5,1939968.5,302357.5
130,624448.0,1954333.0,302357.5
131,613742.0,1958218.5,302357.5
132,571955.0,1968172.0,302357.5
133,603439.0,2472406.0,302357.5
134,468234.5,2366517.0,302357.5
135,559251.5,2082379.0,302357.5
136,587306.5,2161553.0,302357.5
137,491900.5,1738480.0,302357.5
138,606210.5,1860840.5,302357.5
139,594508.5,1709440.0,302357.5
140,590523.5,2109609.5,302357.5
141,418748.5,2090459.5,302357.5
142,431421.5,2650498.0,302357.5
143,500528.5,2173416.5,302357.5
144,570325.5,1960761.0,302357.5
145,438644.0,1918625.5,302357.5
146,592094.5,2096183.5,302357.5
147,629067.0,1948521.0,302357.5
148,399057.0,1829886.5,302357.5
149,636306.5,2237090.5,302357.5
150,607563.5,2196060.0,302357.5
151,651128.0,1980735.0,302357.5
152,545358.5,2075358.5,302357.5
153,422143.0,2105127.0,302357.5
154,481299.0,1848849.0,302357.5
155,660585.5,1835673.5,302357.5
156,438702.5,2229556.5,302357.5
157,625620.0,2137750.5,302357.5
158,530710.0,1906988.5,302357.5
159,621122.5,2057029.5,302357.5
160,384763.5,1934301.0,302357.5
161,566243.5,1943316.0,302357.5
162,446426.5,1924883.0,302357.5
163,502537.5,2361437.5,302357.5
164,550233.0,2371463.5,302357.5
165,531129.0,2216298.5,302357.5
166,579822.0,2267531.5,302357.5
167,617201.0,1733131.5,302357.5
168,521766.5,2045295.0,302357.5
169,645567.0,2146440.5,302357.5
170,596925.5,2668176.0,302357.5
171,307059.0,2109678.0,302357.5
172,629385.0,1948743.0,302357.5
173,615851.5,1916860.5,302357.5
174,631342.0,2156491.0,302357.5
175,614521.5,2203595.0,302357.5
176,535851.5,1906954.0,302357.5
177,609146.5,1961158.5,302357.5
178,392066.0,2095203.5,302357.5
179,527163.5,2295033.5,302357.5
180,509914.0,2080643.0,302357.5
181,665334.0,2478015.5,302357.5
182,491192.0,1993003.5,302357.5
183,573886.0,2057199.0,302357.5
184,582307.0,2362497.5,302357.5
185,568850.5,2213101.0,302357.5
186,499314.0,2058765.0,302357.5
187,749107.5,2844172.5,302357.5
188,493948.0,1953454.0,302357.5
189,777606.5,2352528.0,302357.5
190,511243.0,2477380.5,302357.5
191,541254.5,2084433.0,302357.5
192,474283.5,2332628.0,302357.5
193,407125.0,2176541.0,302357.5
194,488953.0,2352514.0,302357.5
195,498785.0,1920362.5,302357.5
196,508232.5,2057982.0,302357.5
197,460711.0,2369216.0,302357.5
198,577800.5,2160560.5,302357.5
199,525844.0,2033856.5,302357.5
200,578489.5,2017874.5,302357.5
