Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1,446289.0,2097430.0,446289.0
2,449210.0,2311017.0,446289.0
3,418892.0,1826187.0,418892.0
4,615431.5,2306713.5,418892.0
5,631254.5,2528699.5,418892.0
6,560615.0,2706455.5,418892.0
7,474731.5,1906196.5,418892.0
8,632121.0,2422100.0,418892.0
9,585972.0,2120708.5,418892.0
10,629543.0,2050833.0,418892.0
11,507605.0,2039268.5,418892.0
12,587923.5,2137804.0,418892.0
13,422091.0,2067788.0,418892.0
14,627036.5,2134865.5,418892.0
15,425508.5,2112562.0,418892.0
16,530842.0,2080977.0,418892.0
17,477621.0,2178428.0,418892.0
18,645781.0,2258263.0,418892.0
19,543518.5,2199795.5,418892.0
20,610161.5,1960062.5,418892.0
21,653486.5,2028467.0,418892.0
22,290269.0,2206122.5,290269.0
23,536792.5,1925785.0,290269.0
24,471592.5,2233562.5,290269.0
25,607925.0,1872541.0,290269.0
26,689204.5,2060896.5,290269.0
27,656857.5,2110691.5,290269.0
28,638338.5,1889755.0,290269.0
29,582762.5,2294243.5,290269.0
30,589678.0,2169744.5,290269.0
31,517214.5,2081079.0,290269.0
32,620678.0,2090729.0,290269.0
33,564093.5,1970030.5,290269.0
34,581231.5,2157524.5,290269.0
35,519445.5,2390432.5,290269.0
36,579324.5,2294852.0,290269.0
37,424822.0,2354684.5,290269.0
38,409493.5,2014227.0,290269.0
39,471015.5,2027601.5,290269.0
40,328354.0,2036379.5,290269.0
41,481891.5,2030095.5,290269.0
42,551164.5,2156130.0,290269.0
43,490428.0,1828475.5,290269.0
44,522043.5,2682760.0,290269.0
45,507317.0,1732953.5,290269.0
46,389956.5,1936512.0,290269.0
47,574387.0,2071030.5,290269.0
48,695449.5,1914953.5,290269.0
49,494838.0,1773143.0,290269.0
50,565844.0,1962862.0,290269.0
51,427544.0,2122171.0,290269.0
52,668301.0,2116202.5,290269.0
53,635910.5,1777943.0,290269.0
54,412988.5,2545146.5,290269.0
55,665325.5,2568106.5,290269.0
56,657334.0,2112497.5,290269.0
57,523339.0,2301342.0,290269.0
58,652646.5,2006490.5,290269.0
59,376691.0,2040740.0,290269.0
60,541366.0,2096020.5,290269.0
61,565386.0,2357304.5,290269.0
62,571410.0,2050242.5,290269.0
63,601445.5,2132087.5,290269.0
64,450356.5,2155895.5,290269.0
65,576092.5,2478238.5,290269.0
66,395456.5,2058837.5,290269.0
67,639024.5,1966765.0,290269.0
68,462319.5,2288207.0,290269.0
69,491429.5,1923899.5,290269.0
70,567580.0,1989029.0,290269.0
71,509901.5,2107030.0,290269.0
72,558589.5,2465301.5,290269.0
73,548048.0,1986506.5,290269.0
74,653555.0,2412676.5,290269.0
75,492065.5,2627500.0,290269.0
76,533299.5,1997656.5,290269.0
77,602285.5,2054023.5,290269.0
78,697845.5,2113073.5,290269.0
79,616583.0,2293916.0,290269.0
80,541239.5,2534737.0,290269.0
81,565352.5,1742734.5,290269.0
82,647626.5,1874451.5,290269.0
83,496641.0,1901356.5,290269.0
84,608312.0,2336348.5,290269.0
85,391164.5,2233265.0,290269.0
86,517100.5,1852484.5,290269.0
87,393398.0,1884479.5,290269.0
88,561863.0,2215568.5,290269.0
89,497210.5,1791662.5,290269.0
90,510809.5,2201964.5,290269.0
91,608239.0,2130396.5,290269.0
92,493121.5,2474563.0,290269.0
93,525820.5,2621044.5,290269.0
94,590561.0,2211465.0,290269.0
95,633391.0,2071633.0,290269.0
96,621792.5,2327601.5,290269.0
97,578077.5,2229051.0,290269.0
98,514195.5,2157867.5,290269.0
99,590148.0,2596560.5,290269.0
100,563163.0,2074661.0,290269.0
101,513244.0,2115029.0,290269.0
102,648937.0,2343923.0,290269.0
103,565847.0,1878504.0,290269.0
104,447976.5,3037491.5,290269.0
105,423142.5,2099201.5,290269.0
106,618482.5,2249364.5,290269.0
107,484988.0,2168800.5,290269.0
108,613905.5,1903482.0,290269.0
109,633298.0,2200454.0,290269.0
110,561424.5,2267874.5,290269.0
111,549770.0,2198305.0,290269.0
112,455769.0,1845288.0,290269.0
113,496067.5,2250783.0,290269.0
114,567795.5,1949430.5,290269.0
115,535048.5,1935645.5,290269.0
116,524176.5,2061340.5,290269.0
117,780131.0,2078567.5,290269.0
118,653913.5,2123360.0,290269.0
119,582725.0,2018231.0,290269.0
120,517725.5,2360368.0,290269.0
121,463194.0,2247044.0,290269.0
122,603534.5,2251242.0,290269.0
123,689092.5,2045349.0,290269.0
124,565115.0,1912139.5,290269.0
125,564644.5,2067244.0,290269.0
126,462235.5,2228289.5,290269.0
127,267139.0,1931563.5,267139.0
128,614855.0,2328757.0,267139.0
129,615945.5,1862792.5,267139.0
130,555814.5,1995379.5,267139.0
131,447573.0,2329793.0,267139.0
132,521461.5,2518637.5,267139.0
133,487315.0,2262623.0,267139.0
134,590317.5,2038268.5,267139.0
135,574725.0,2080189.5,267139.0
136,487570.5,2425322.0,267139.0
137,564185.0,2074137.5,267139.0
138,618399.5,2025294.5,267139.0
139,665884.0,2123733.5,267139.0
140,526011.5,2073909.5,267139.0
141,602350.5,2076638.5,267139.0
142,545016.5,1950075.0,267139.0
143,573213.5,2084115.0,267139.0
144,534300.5,1939546.0,267139.0
145,594896.5,2322570.0,267139.0
146,587053.0,2146992.0,267139.0
147,685100.5,2309655.0,267139.0
148,659336.5,1838830.5,267139.0
149,499363.5,2137112.0,267139.0
150,554644.5,2137376.5,267139.0
151,574398.5,2106610.5,267139.0
152,538121.5,2652068.0,267139.0
153,657902.0,2093875.5,267139.0
154,423050.0,2035186.5,267139.0
155,414543.5,2138879.0,267139.0
156,661191.5,2038392.5,267139.0
157,540498.0,1950874.0,267139.0
158,560907.0,1872565.0,267139.0
159,571540.0,2004549.5,267139.0
160,578612.5,2101238.5,267139.0
161,556595.0,2150579.5,267139.0
162,377048.5,2252109.5,267139.0
163,633129.5,1783392.0,267139.0
164,588270.5,1917123.0,267139.0
165,494135.5,1940532.5,267139.0
166,588243.0,2222329.0,267139.0
167,582608.5,1900299.5,267139.0
168,528399.0,2129897.0,267139.0
169,640292.5,2069295.0,267139.0
170,532099.0,2051572.0,267139.0
171,439625.0,2041371.0,267139.0
172,512249.5,2028036.0,267139.0
173,615040.5,2130827.5,267139.0
174,441087.5,2305010.0,267139.0
175,434055.5,1977666.0,267139.0
176,558798.0,1902106.5,267139.0
177,576192.0,2440748.0,267139.0
178,405858.5,2257148.0,267139.0
179,523922.0,1913774.0,267139.0
180,583561.0,2092819.0,267139.0
181,581457.5,1987066.5,267139.0
182,518486.5,2232487.5,267139.0
183,571545.5,1989448.5,267139.0
184,544058.0,1947393.0,267139.0
185,677452.0,1994465.5,267139.0
186,406805.0,2061687.0,267139.0
187,599260.5,1985447.5,267139.0
188,629316.5,1744907.0,267139.0
189,642924.0,1956702.5,267139.0
190,622487.0,1983981.0,267139.0
191,620870.5,2059942.0,267139.0
192,579042.0,2146317.0,267139.0
193,549945.0,1733146.5,267139.0
194,619262.5,2519333.0,267139.0
195,589463.0,2415935.0,267139.0
196,630533.0,2850195.0,267139.0
197,587440.5,1830602.5,267139.0
198,411171.5,2252533.0,267139.0
199,624961.0,2074156.5,267139.0
200,481332.5,1973402.0,267139.0
