Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1,907890.5,1543896.5,907890.5
2,675759.5,1763939.5,675759.5
3,674305.0,1729358.0,674305.0
4,829957.5,1928349.5,674305.0
5,672829.5,1521079.0,672829.5
6,446289.0,2097430.0,446289.0
7,856659.5,1607237.5,446289.0
8,641316.0,1662369.0,446289.0
9,712282.5,1622616.0,446289.0
10,837314.5,1792475.5,446289.0
11,680458.5,1315754.0,446289.0
12,518010.5,1752125.0,446289.0
13,873355.5,1767106.5,446289.0
14,883571.0,1861671.5,446289.0
15,691116.5,1795371.5,446289.0
16,903070.5,2441606.5,446289.0
17,633882.5,1530570.5,446289.0
18,1050419.0,1879513.0,446289.0
19,798687.0,1588084.0,446289.0
20,954126.5,2113109.0,446289.0
21,597506.0,1272759.0,446289.0
22,516346.5,1394088.0,446289.0
23,861381.5,1511105.0,446289.0
24,922618.5,1835722.0,446289.0
25,736740.0,1764051.5,446289.0
26,902493.0,1403875.5,446289.0
27,559011.0,1607792.0,446289.0
28,700572.0,1781654.5,446289.0
29,756683.5,1634963.5,446289.0
30,839209.5,1459626.0,446289.0
31,951677.0,2051678.0,446289.0
32,622888.5,1917283.5,446289.0
33,631826.0,1775949.5,446289.0
34,630527.0,1878928.5,446289.0
35,673386.0,1444618.0,446289.0
36,786519.5,1510391.0,446289.0
37,694765.5,1893129.5,446289.0
38,620711.5,1522403.5,446289.0
39,583981.0,1577440.0,446289.0
40,761598.5,1840507.5,446289.0
41,795350.5,1629786.0,446289.0
42,729080.5,1793586.5,446289.0
43,783876.5,1896004.5,446289.0
44,639967.0,1497806.0,446289.0
45,867559.0,1446760.5,446289.0
46,544083.5,1493373.5,446289.0
47,620532.5,1539574.5,446289.0
48,462539.0,1722852.5,446289.0
49,677350.5,1370487.5,446289.0
50,833648.5,1473686.5,446289.0
51,649285.0,1260190.5,446289.0
52,778297.0,1221703.5,446289.0
53,681402.5,1598737.5,446289.0
54,648170.0,1270115.5,446289.0
55,814317.0,1427282.5,446289.0
56,636076.0,1120549.0,446289.0
57,495559.0,1959682.5,446289.0
58,598414.5,1383920.5,446289.0
59,364308.5,1273983.0,364308.5
60,707505.0,1387156.5,364308.5
61,503495.5,1094018.0,364308.5
62,679759.5,1211082.5,364308.5
63,485111.0,1465880.0,364308.5
64,762388.5,1309639.5,364308.5
65,596187.5,1240264.5,364308.5
66,534858.0,1221149.0,364308.5
67,525145.5,1240189.5,364308.5
68,577931.0,1128916.5,364308.5
69,583978.5,1524250.5,364308.5
70,674732.5,1522337.5,364308.5
71,503332.5,1138454.0,364308.5
72,481059.5,1393569.5,364308.5
73,590538.0,1042972.0,364308.5
74,374847.0,1173246.0,364308.5
75,524655.0,1334585.5,364308.5
76,617268.5,1124912.5,364308.5
77,491072.5,1253495.5,364308.5
78,607154.0,1153833.0,364308.5
79,466468.5,1304130.5,364308.5
80,558222.0,1159945.0,364308.5
81,583460.5,1260628.0,364308.5
82,401515.5,1201409.5,364308.5
83,610724.0,989115.0,364308.5
84,493918.0,1115175.5,364308.5
85,548865.0,1049624.0,364308.5
86,510911.0,1166240.5,364308.5
87,407561.5,1116289.0,364308.5
88,449085.5,1086808.5,364308.5
89,366665.0,782210.0,364308.5
90,581652.0,1037930.5,364308.5
91,552916.0,1082463.0,364308.5
92,647545.5,1057628.0,364308.5
93,447304.0,984079.5,364308.5
94,555565.0,966450.5,364308.5
95,523622.5,1039605.0,364308.5
96,458867.5,1285069.0,364308.5
97,491965.0,951869.0,364308.5
98,559423.0,1133907.0,364308.5
99,545676.0,874433.5,364308.5
100,575583.5,1009529.5,364308.5
101,386962.0,890733.0,364308.5
102,521253.5,732145.5,364308.5
103,614705.0,969868.0,364308.5
104,559287.0,815116.5,364308.5
105,467210.0,747930.0,364308.5
106,644628.0,874837.5,364308.5
107,423198.5,914092.0,364308.5
108,547770.0,1068186.5,364308.5
109,508422.0,923530.0,364308.5
110,521447.0,1001098.0,364308.5
111,517318.0,973702.0,364308.5
112,469799.0,837813.0,364308.5
113,472511.5,795285.5,364308.5
114,482803.5,1037971.0,364308.5
115,480937.0,712636.5,364308.5
116,509588.0,774733.0,364308.5
117,538555.0,928450.5,364308.5
118,408166.5,820857.0,364308.5
119,514959.0,1096297.5,364308.5
120,486856.0,787033.0,364308.5
121,476737.5,764364.0,364308.5
122,497475.5,859472.5,364308.5
123,354750.0,1008134.5,354750.0
124,508104.0,671678.0,354750.0
125,430995.5,677594.0,354750.0
126,451994.5,753134.0,354750.0
127,489530.0,703017.0,354750.0
128,449753.5,676425.0,354750.0
129,457897.5,601946.5,354750.0
130,443225.5,687396.0,354750.0
131,476173.5,724093.5,354750.0
132,485143.0,644185.0,354750.0
133,456285.0,654713.0,354750.0
134,473992.5,632445.0,354750.0
135,477201.5,712236.0,354750.0
136,472751.5,728476.0,354750.0
137,505205.0,633033.0,354750.0
138,471550.5,728284.0,354750.0
139,461008.0,745134.5,354750.0
140,476603.0,629749.0,354750.0
141,477279.0,584906.5,354750.0
142,486366.0,592513.0,354750.0
143,496858.0,738566.5,354750.0
144,488997.5,554969.0,354750.0
145,476958.5,653275.0,354750.0
146,472293.0,623107.0,354750.0
147,506623.0,629948.0,354750.0
148,488673.5,716728.5,354750.0
149,461016.0,571899.0,354750.0
150,460446.0,636573.5,354750.0
151,465845.5,616396.5,354750.0
152,477388.5,577253.5,354750.0
153,477397.0,607697.0,354750.0
154,460328.0,629185.0,354750.0
155,474823.5,559845.5,354750.0
156,479375.0,576107.0,354750.0
157,469876.5,548211.0,354750.0
158,458451.5,559845.5,354750.0
159,469876.5,542308.5,354750.0
160,464468.5,582505.0,354750.0
161,458451.5,559954.5,354750.0
162,469876.5,599323.5,354750.0
163,458443.0,530914.5,354750.0
164,465853.5,527280.5,354750.0
165,469415.5,530914.5,354750.0
166,449464.5,510008.0,354750.0
167,458333.5,531529.0,354750.0
168,464578.0,530914.0,354750.0
169,469985.5,530914.5,354750.0
170,478787.0,530914.5,354750.0
171,458333.5,530922.5,354750.0
172,458443.0,530914.5,354750.0
173,469876.5,530922.5,354750.0
174,469415.0,530914.5,354750.0
175,474823.5,530923.0,354750.0
176,469986.0,530914.0,354750.0
177,469985.5,530914.5,354750.0
178,464578.0,525397.0,354750.0
179,458443.0,530923.0,354750.0
180,464578.0,530923.0,354750.0
181,458442.5,530914.0,354750.0
182,458442.5,527281.0,354750.0
183,469876.5,530914.5,354750.0
184,464578.0,530914.5,354750.0
185,458335.5,530914.5,354750.0
186,458333.5,530923.0,354750.0
187,458333.5,530923.0,354750.0
188,469986.0,530914.5,354750.0
189,469986.0,530923.0,354750.0
190,453034.5,514534.0,354750.0
191,469876.5,530805.0,354750.0
192,474714.0,530805.0,354750.0
193,469986.0,530805.0,354750.0
194,458443.0,527297.0,354750.0
195,458443.0,525506.0,354750.0
196,458443.0,530923.0,354750.0
197,458335.5,530922.5,354750.0
198,464586.0,515400.0,354750.0
199,458442.5,530805.0,354750.0
200,464468.5,510024.0,354750.0
201,458335.5,530914.5,354750.0
202,458451.0,530914.5,354750.0
203,458442.5,530805.0,354750.0
204,464578.0,527297.0,354750.0
205,469306.0,522464.0,354750.0
206,458451.5,530805.0,354750.0
207,458335.5,530805.0,354750.0
208,458443.0,530914.0,354750.0
209,453043.5,520808.0,354750.0
210,464577.5,530914.5,354750.0
211,452925.5,530805.0,354750.0
212,464577.5,527872.0,354750.0
213,453035.0,521875.0,354750.0
214,464577.5,530923.0,354750.0
215,458333.5,525506.0,354750.0
216,464577.5,522471.0,354750.0
217,464577.5,525397.0,354750.0
218,464468.5,525506.0,354750.0
219,464468.5,525515.0,354750.0
220,464577.5,530923.0,354750.0
221,464468.5,514837.5,354750.0
222,464468.5,525397.0,354750.0
223,464578.0,525506.5,354750.0
224,458333.5,525506.5,354750.0
225,464468.5,525506.5,354750.0
226,453043.5,486366.5,354750.0
227,452925.5,530807.0,354750.0
228,452925.5,480958.5,354750.0
229,458451.5,525506.5,354750.0
230,464468.5,486366.5,354750.0
231,453035.0,514424.5,354750.0
232,464578.0,527280.5,354750.0
233,452925.5,514533.5,354750.0
234,452925.5,514542.0,354750.0
235,464468.5,509126.0,354750.0
236,452925.5,486366.5,354750.0
237,453043.5,497591.0,354750.0
238,453034.5,525506.5,354750.0
239,453043.0,514542.0,354750.0
240,464468.5,509134.5,354750.0
241,464468.5,530914.5,354750.0
242,464468.5,514533.5,354750.0
243,464468.5,509134.5,354750.0
244,464577.5,509125.5,354750.0
245,464468.5,525515.0,354750.0
246,464468.5,480958.5,354750.0
247,464468.5,525506.0,354750.0
248,464468.5,525515.0,354750.0
249,464468.5,509126.0,354750.0
250,464468.5,525506.5,354750.0
251,464468.5,525506.0,354750.0
252,464468.5,509134.0,354750.0
253,464577.5,525506.5,354750.0
254,464468.5,480967.0,354750.0
255,464577.5,509126.0,354750.0
256,464468.5,525506.5,354750.0
257,464468.5,509126.0,354750.0
258,464468.5,509126.0,354750.0
259,464468.5,480958.5,354750.0
260,464468.5,509016.5,354750.0
261,464468.5,509126.0,354750.0
262,464577.5,509126.0,354750.0
263,464468.5,464586.5,354750.0
264,464468.5,480958.5,354750.0
265,464468.5,480958.5,354750.0
266,464468.5,480849.0,354750.0
267,464577.5,480958.5,354750.0
268,464468.5,480958.5,354750.0
269,464468.5,480967.0,354750.0
270,464468.5,480958.5,354750.0
271,464468.5,480958.5,354750.0
272,464468.5,509134.0,354750.0
273,464468.5,509126.0,354750.0
274,464468.5,525506.0,354750.0
275,464468.5,480967.0,354750.0
276,464468.5,480958.5,354750.0
277,464468.5,525506.5,354750.0
278,464468.5,525506.5,354750.0
279,464577.5,480958.5,354750.0
280,464468.5,509126.0,354750.0
281,464468.5,509126.0,354750.0
282,464577.5,509134.0,354750.0
283,464468.5,480967.0,354750.0
284,464577.5,525506.5,354750.0
285,464578.0,525506.5,354750.0
286,464468.5,525506.5,354750.0
287,464468.5,525514.5,354750.0
288,464577.5,525506.0,354750.0
289,464468.5,525506.0,354750.0
290,464468.5,509134.5,354750.0
291,464577.5,509016.5,354750.0
292,464468.5,525515.0,354750.0
293,464468.5,525506.5,354750.0
294,464578.0,525399.0,354750.0
295,464468.5,525506.5,354750.0
296,464468.5,525506.0,354750.0
297,464578.0,525514.5,354750.0
298,464577.5,525515.0,354750.0
299,464468.5,525506.5,354750.0
300,464578.0,509125.5,354750.0
301,464468.5,525515.0,354750.0
302,464577.5,509125.5,354750.0
303,464577.5,509134.5,354750.0
304,464468.5,525506.0,354750.0
305,464470.5,509016.5,354750.0
306,464578.0,509126.0,354750.0
307,464577.5,525506.0,354750.0
308,480849.0,525506.5,354750.0
309,464578.0,525506.0,354750.0
310,464470.5,525506.5,354750.0
311,480849.0,525515.0,354750.0
312,464578.0,525515.0,354750.0
313,464578.0,525397.0,354750.0
314,464468.5,525506.5,354750.0
315,480849.0,525514.5,354750.0
316,464468.5,525506.5,354750.0
317,464578.0,525506.5,354750.0
318,464578.0,525506.0,354750.0
319,480849.0,525399.0,354750.0
320,480849.0,525515.0,354750.0
321,480849.0,525515.0,354750.0
322,480958.0,525506.5,354750.0
323,480958.0,525506.5,354750.0
324,480849.0,525506.5,354750.0
325,480958.0,480967.0,354750.0
326,480849.0,480967.0,354750.0
327,480849.0,480966.5,354750.0
328,480849.0,480958.5,354750.0
329,480849.0,480967.0,354750.0
