Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1,801896.0,1527256.0,801896.0
2,999015.0,1671797.0,801896.0
3,885475.0,1691009.5,801896.0
4,675034.5,1393350.5,675034.5
5,703933.5,1811911.5,675034.5
6,631312.0,1810253.5,631312.0
7,637315.5,1827030.0,631312.0
8,862488.0,2044310.5,631312.0
9,648779.5,1357076.5,631312.0
10,713678.5,1801629.0,631312.0
11,975095.0,1998660.5,631312.0
12,898442.5,1693086.0,631312.0
13,776247.5,1650536.5,631312.0
14,691859.5,1981311.0,631312.0
15,740479.5,1688931.0,631312.0
16,772255.5,1555351.5,631312.0
17,939176.0,1644811.0,631312.0
18,937630.5,1706691.5,631312.0
19,787598.5,1605211.5,631312.0
20,767586.0,1667291.0,631312.0
21,792672.5,1594334.0,631312.0
22,949654.5,1623271.0,631312.0
23,835290.0,1434965.0,631312.0
24,675069.0,1954019.0,631312.0
25,856322.5,2272984.5,631312.0
26,587431.0,1270829.5,587431.0
27,881285.5,1955155.0,587431.0
28,475549.5,1902816.0,475549.5
29,656560.5,1729321.5,475549.5
30,971007.0,1488137.5,475549.5
31,913754.0,1932679.5,475549.5
32,975798.0,1884441.5,475549.5
33,803706.5,2070573.5,475549.5
34,881910.0,1575401.0,475549.5
35,922085.0,1459319.5,475549.5
36,1029752.5,1653876.0,475549.5
37,748515.5,1696055.5,475549.5
38,715854.0,1462276.0,475549.5
39,812690.5,1309935.0,475549.5
40,708764.5,1527555.0,475549.5
41,639153.0,1558947.5,475549.5
42,873624.0,1551908.5,475549.5
43,585978.0,1458036.5,475549.5
44,617886.5,1589351.0,475549.5
45,602927.5,1577286.5,475549.5
46,757530.0,1590258.5,475549.5
47,766322.0,1467309.0,475549.5
48,562957.0,1558129.5,475549.5
49,827353.0,1666193.0,475549.5
50,631946.0,1520267.5,475549.5
51,978182.0,1519977.5,475549.5
52,685347.0,1284658.0,475549.5
53,722516.0,1681322.0,475549.5
54,860332.5,1405877.5,475549.5
55,618676.0,1297753.0,475549.5
56,638525.5,1548981.0,475549.5
57,800901.0,1371125.0,475549.5
58,595088.5,1419034.0,475549.5
59,811120.0,1175908.5,475549.5
60,743364.5,1467709.0,475549.5
61,739435.0,1171200.0,475549.5
62,658966.0,1507884.5,475549.5
63,581013.5,1592140.5,475549.5
64,650002.5,1394831.5,475549.5
65,632840.0,1210575.5,475549.5
66,627744.5,1541614.5,475549.5
67,445052.0,1440519.0,445052.0
68,690191.0,1079608.5,445052.0
69,591384.5,1045852.0,445052.0
70,524332.0,1118188.5,445052.0
71,458164.5,1411208.0,445052.0
72,517365.0,1127161.0,445052.0
73,632778.0,961245.5,445052.0
74,471192.5,941406.0,445052.0
75,615531.0,1306803.0,445052.0
76,552626.0,1204870.5,445052.0
77,566233.0,958547.5,445052.0
78,605911.0,1004290.5,445052.0
79,578957.5,1060244.0,445052.0
80,461156.5,1025848.0,445052.0
81,420391.5,996461.0,420391.5
82,424020.0,966635.5,420391.5
83,438129.0,1074415.0,420391.5
84,473858.0,928310.5,420391.5
85,353501.0,1017028.0,353501.0
86,556507.5,1039267.5,353501.0
87,492799.0,913041.5,353501.0
88,441507.5,1175776.0,353501.0
89,616778.5,983368.0,353501.0
90,421405.0,877955.0,353501.0
91,493552.0,950094.0,353501.0
92,402192.5,976252.0,353501.0
93,460503.0,1131491.5,353501.0
94,411688.0,926347.5,353501.0
95,399830.5,916744.0,353501.0
96,398102.5,917578.5,353501.0
97,339501.0,1010713.5,339501.0
98,425323.5,984810.0,339501.0
99,322127.5,944254.5,322127.5
100,278206.5,800299.0,278206.5
101,441259.0,925440.5,278206.5
102,306747.0,948066.5,278206.5
103,329068.5,809800.5,278206.5
104,394686.0,842000.5,278206.5
105,405328.5,910700.5,278206.5
106,372185.5,634747.5,278206.5
107,344437.5,857029.0,278206.5
108,324762.0,872320.0,278206.5
109,373592.5,594155.5,278206.5
110,305492.5,585955.5,278206.5
111,317725.0,831072.5,278206.5
112,353836.0,608810.0,278206.5
113,287314.5,478494.0,278206.5
114,304862.0,504436.5,278206.5
