Generation,Best Fitness,Worst Fitness,Best Fitness So Far
1,549735.0,1819125.0,549735.0
2,806547.5,1736082.0,549735.0
3,944281.0,2096246.0,549735.0
4,694495.0,1674140.0,549735.0
5,1074678.0,1747407.5,549735.0
6,764771.0,1550982.0,549735.0
7,806845.0,1641957.0,549735.0
8,884788.0,1613169.5,549735.0
9,803651.0,1564263.0,549735.0
10,678085.0,1586364.5,549735.0
11,802705.0,1788708.0,549735.0
12,645807.5,1485994.0,549735.0
13,456057.5,1544719.0,456057.5
14,697996.0,1436906.5,456057.5
15,953264.5,1514067.5,456057.5
16,734380.5,1959261.5,456057.5
17,995162.5,1706268.0,456057.5
18,730181.0,1783759.5,456057.5
19,506276.5,2768909.5,456057.5
20,828147.5,1641537.0,456057.5
21,628595.5,1855665.0,456057.5
22,803541.0,1642720.5,456057.5
23,787901.5,1455609.0,456057.5
24,689783.5,1941919.0,456057.5
25,898699.0,1943752.5,456057.5
26,833340.5,1406589.0,456057.5
27,995298.0,1889607.0,456057.5
28,720013.0,1487170.5,456057.5
29,838597.5,1791964.0,456057.5
30,686884.0,1556504.0,456057.5
31,594801.5,2004488.0,456057.5
32,832389.5,2465757.5,456057.5
33,476972.5,1565613.0,456057.5
34,743596.5,1821577.5,456057.5
35,919927.0,1425920.5,456057.5
36,701631.5,1499353.0,456057.5
37,655096.5,1268590.0,456057.5
38,824284.0,1401810.5,456057.5
39,578527.0,1366153.5,456057.5
40,963488.0,1446980.5,456057.5
41,784911.0,1087760.5,456057.5
42,686892.5,1605986.5,456057.5
43,677407.5,1578699.5,456057.5
44,565972.0,1441974.0,456057.5
45,507977.5,1434163.5,456057.5
46,711631.0,1420469.0,456057.5
47,556411.5,1876720.5,456057.5
48,739375.5,1219192.0,456057.5
49,712303.5,1657607.5,456057.5
50,682342.5,1567795.5,456057.5
51,523890.5,1412242.5,456057.5
52,646285.0,1091087.0,456057.5
53,716363.0,1646335.5,456057.5
54,727042.5,1324417.0,456057.5
55,488207.5,1244669.5,456057.5
56,664861.0,1434418.0,456057.5
57,644373.0,1037436.0,456057.5
58,469203.5,1321631.0,456057.5
59,638578.0,1400452.5,456057.5
60,759982.5,1230780.0,456057.5
61,574023.0,1624849.0,456057.5
62,555713.5,1405542.0,456057.5
63,797149.5,1380458.0,456057.5
64,529303.0,1268859.0,456057.5
65,566338.0,1336319.5,456057.5
66,753701.0,1602379.0,456057.5
67,634954.0,1469862.5,456057.5
68,426913.0,1209174.5,426913.0
69,636086.5,1420591.0,426913.0
70,465294.0,1392316.0,426913.0
71,525364.5,1265525.5,426913.0
72,721721.5,957348.5,426913.0
73,428774.0,1566603.5,426913.0
74,655645.5,1185792.0,426913.0
75,543546.0,1370148.0,426913.0
76,389010.0,1329308.0,389010.0
77,562751.0,1323301.5,389010.0
